Mark Zuckerberg And John Doerr Donate $1M To Expand The Hour Of Code Campaign,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/inZp70tF4c4/story01.htm,"theodp writes Techcrunch reports that Mark Zuckerberg has donated $500K to expand the Hour of Code campaign, which aims to reach 100 million students this year with its learn-to-code tutorials, including its top-featured tutorial starring Zuckerberg (video). Techcrunch adds that Zuckerberg's donation will be matched by fellow tutorial team teacher Bill Gates (video), Microsoft, Reid Hoffman, Salesforce, Google, and others. Zuck and Gates appear to have a sizable captive audience &mdash; a Code.org District Partnership Model brochure on the code-or-no-HS-diploma-for-you Chicago Public Schools' website calls for partner districts to ""hold a district-wide Hour of Code event each year"" for three years.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Mark+Zuckerberg+And+John+Doerr+Donate+%241M+To+Expand+The+Hour+Of+Code+Campaign%3A+http%3A%2F%2Fdevelopers.slashdot.org%2Fstory%2F14%2F10%2F31%2F0113256%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fdevelopers.slashdot.org%2Fstory%2F14%2F10%2F31%2F0113256%2Fmark-zuckerberg-and-john-doerr-donate-1m-to-expand-the-hour-of-code-campaign%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://developers.slashdot.org/story/14/10/31/0113256/mark-zuckerberg-and-john-doerr-donate-1m-to-expand-the-hour-of-code-campaign?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://developers.slashdot.org/story/14/10/31/0113256/mark-zuckerberg-and-john-doerr-donate-1m-to-expand-the-hour-of-code-campaign?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5905393&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/400352c1/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597073168/u/49/f/647410/c/35028/s/400352c1/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597073168/u/49/f/647410/c/35028/s/400352c1/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597073168/u/49/f/647410/c/35028/s/400352c1/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597073168/u/49/f/647410/c/35028/s/400352c1/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597073168/u/49/f/647410/c/35028/s/400352c1/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597073168/u/49/f/647410/c/35028/s/400352c1/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597073168/u/49/f/647410/c/35028/s/400352c1/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/211597073168/u/49/f/647410/c/35028/s/400352c1/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597073168/u/49/f/647410/c/35028/s/400352c1/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/inZp70tF4c4"" height=""1"" width=""1""/>"
Microsoft Enters the Wearables Market With 'Band',http://rss.slashdot.org/~r/Slashdot/slashdot/~3/egXmUhnkhYo/story01.htm,"Microsoft has announced the availability of ""Microsoft Band,"" a wearable device that goes on the wrist. It's designed to do health- and fitness-related tasks, like monitoring heart rate and how well a wearer sleeps, and its on-board GPS lets users map their run/bike routes. The company says Band plays nicely with iOS and Android devices in addition to Windows phones. It also has full support for viewing phone notifications and calendar alerts, and a built-in microphone enables queries through the Cortana personal assistant software. The display is rectangular, 11mm x 33mm (0.43"" x 1.3""), and has a resolution of 320x106. They claim a battery life of 48 hours, with a charge time of 1.5 hours or less. The device costs $200.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Microsoft+Enters+the+Wearables+Market+With+'Band'%3A+http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F10%2F31%2F1135250%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F10%2F31%2F1135250%2Fmicrosoft-enters-the-wearables-market-with-band%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/10/31/1135250/microsoft-enters-the-wearables-market-with-band?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/10/31/1135250/microsoft-enters-the-wearables-market-with-band?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5912747&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40062732/sc/15/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597085352/u/49/f/647410/c/35028/s/40062732/sc/15/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597085352/u/49/f/647410/c/35028/s/40062732/sc/15/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597085352/u/49/f/647410/c/35028/s/40062732/sc/15/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597085352/u/49/f/647410/c/35028/s/40062732/sc/15/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597085352/u/49/f/647410/c/35028/s/40062732/sc/15/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597085352/u/49/f/647410/c/35028/s/40062732/sc/15/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597085352/u/49/f/647410/c/35028/s/40062732/sc/15/a2.htm""><img src=""http://da.feedsportal.com/r/211597085352/u/49/f/647410/c/35028/s/40062732/sc/15/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597085352/u/49/f/647410/c/35028/s/40062732/sc/15/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/egXmUhnkhYo"" height=""1"" width=""1""/>"
Most Planets In the Universe Are Homeless,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/BfpDANdy7go/story01.htm,"StartsWithABang writes: We like to think of our Solar System as typical: a central star with a number of planets &mdash; some gas giants and some rocky worlds &mdash; in orbit around it. Yes, there's some variety, with binary or trinary star systems and huge variance in the masses of the central star being common ones, but from a planetary point of view, our Solar System is a rarity. Even though there are hundreds of billions of stars in our galaxy for planets to orbit, there are most likely around a quadrillion planets in our galaxy, total, with only a few trillion of them orbiting stars at most. Now that we've finally detected the first of these, we have an excellent idea that this picture is the correct one: most planets in the Universe are homeless. Now, thank your lucky star!""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Most+Planets+In+the+Universe+Are+Homeless%3A+http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F31%2F1147249%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F31%2F1147249%2Fmost-planets-in-the-universe-are-homeless%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/31/1147249/most-planets-in-the-universe-are-homeless?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/31/1147249/most-planets-in-the-universe-are-homeless?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5912829&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4006d51e/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597087206/u/49/f/647410/c/35028/s/4006d51e/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597087206/u/49/f/647410/c/35028/s/4006d51e/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597087206/u/49/f/647410/c/35028/s/4006d51e/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597087206/u/49/f/647410/c/35028/s/4006d51e/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597087206/u/49/f/647410/c/35028/s/4006d51e/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597087206/u/49/f/647410/c/35028/s/4006d51e/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597087206/u/49/f/647410/c/35028/s/4006d51e/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/211597087206/u/49/f/647410/c/35028/s/4006d51e/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597087206/u/49/f/647410/c/35028/s/4006d51e/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/BfpDANdy7go"" height=""1"" width=""1""/>"
NASA Spacecraft Images Crash Site of Retired LADEE Probe,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/qB-18KpK1UM/story01.htm,"An anonymous reader writes In April, NASA ended the mission of its Lunar Atmosphere and Dust Environment Explorer (LADEE) mission by de-orbiting (read: crashing) it on the far side of the moon. The Lunar Reconnaissance Orbiter has now directly imaged the crash site, showing a small crater and the spray of rocks and dust caused by the crash. ""LADEE's grave lies about 0.5 miles (0.8 kilometers) from the eastern rim of the larger Sundman V crater, just 0.2 miles (0.3 km) north of the spot where mission team members predicted the spacecraft would go down based on tracking data, NASA officials said. ... The new crater is less than 10 feet (3 meters) wide. It's so small because LADEE was just the size of a washing machine, and the probe was traveling relatively slowly (3,800 mph, or 6,116 km/h) when it impacted the surface. The LROC team was able to spot LADEE's impact crater after developing a new tool that compared before-and-after images of the same lunar sites, researchers said.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=NASA+Spacecraft+Images+Crash+Site+of+Retired+LADEE+Probe%3A+http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F31%2F2327255%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F31%2F2327255%2Fnasa-spacecraft-images-crash-site-of-retired-ladee-probe%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/31/2327255/nasa-spacecraft-images-crash-site-of-retired-ladee-probe?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/31/2327255/nasa-spacecraft-images-crash-site-of-retired-ladee-probe?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5915289&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/400ab7b5/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597079435/u/49/f/647410/c/35028/s/400ab7b5/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597079435/u/49/f/647410/c/35028/s/400ab7b5/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597079435/u/49/f/647410/c/35028/s/400ab7b5/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597079435/u/49/f/647410/c/35028/s/400ab7b5/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597079435/u/49/f/647410/c/35028/s/400ab7b5/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597079435/u/49/f/647410/c/35028/s/400ab7b5/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597079435/u/49/f/647410/c/35028/s/400ab7b5/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/211597079435/u/49/f/647410/c/35028/s/400ab7b5/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597079435/u/49/f/647410/c/35028/s/400ab7b5/sc/21/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/qB-18KpK1UM"" height=""1"" width=""1""/>"
New Study Shows Three Abrupt Pulses of CO2 During Last Deglaciation,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/0CZiHVYU83A/story01.htm,"vinces99 writes A new study shows that the increase of atmospheric carbon dioxide that contributed to the end of the last ice age more than 10,000 years ago did not occur gradually but rather was characterized by three abrupt pulses. Scientists are not sure what caused these abrupt increases, during which carbon dioxide levels rose about 10 to 15 parts per million &ndash; or about 5 percent per episode &ndash; during a span of one to two centuries. It likely was a combination of factors, they say, including ocean circulation, changing wind patterns and terrestrial processes. The finding, published Oct. 30 in the journal Nature, casts new light on the mechanisms that take the Earth in and out of ice ages. ""We used to think that naturally occurring changes in carbon dioxide took place relatively slowly over the 10,000 years it took to move out of the last ice age,"" said lead author Shaun Marcott, who did the work as a postdoctoral researcher at Oregon State University and is now at the University of Wisconsin-Madison. ""This abrupt, centennial-scale variability of CO2 appears to be a fundamental part of the global carbon cycle."" Previous research has hinted at the possibility that spikes in atmospheric carbon dioxide may have accelerated the last deglaciation, but that hypothesis had not been resolved, the researchers say. The key to the new finding is the analysis of an ice core from the West Antarctic that provided the scientists with an unprecedented glimpse into the past.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=New+Study+Shows+Three+Abrupt+Pulses+of+CO2+During+Last+Deglaciation%3A+http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F30%2F2212237%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F30%2F2212237%2Fnew-study-shows-three-abrupt-pulses-of-co2-during-last-deglaciation%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/30/2212237/new-study-shows-three-abrupt-pulses-of-co2-during-last-deglaciation?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/30/2212237/new-study-shows-three-abrupt-pulses-of-co2-during-last-deglaciation?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5904967&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40018b31/sc/29/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597041181/u/49/f/647410/c/35028/s/40018b31/sc/29/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597041181/u/49/f/647410/c/35028/s/40018b31/sc/29/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597041181/u/49/f/647410/c/35028/s/40018b31/sc/29/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597041181/u/49/f/647410/c/35028/s/40018b31/sc/29/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597041181/u/49/f/647410/c/35028/s/40018b31/sc/29/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597041181/u/49/f/647410/c/35028/s/40018b31/sc/29/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597041181/u/49/f/647410/c/35028/s/40018b31/sc/29/a2.htm""><img src=""http://da.feedsportal.com/r/211597041181/u/49/f/647410/c/35028/s/40018b31/sc/29/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597041181/u/49/f/647410/c/35028/s/40018b31/sc/29/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/0CZiHVYU83A"" height=""1"" width=""1""/>"
New U.S. rockets include crew launch-escape systems (reuters),http://news.feedzilla.com/en_us/stories/science/407400110?client_source=api&format=json,"CAPE CANAVERAL Fla (Reuters) - Heeding a lesson from history, designers of a
new generation of U.S. rockets will include escape systems to give crew
members a fighting chance of surviving launch accidents such as the one that
felled an unmanned Orbital Sciences Antares rocket on Tuesday.

"
Physicists Identify Possible New Particle Behind Dark Matter,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/v_zKWauXq-M/story01.htm,"sciencehabit writes: Like cops tracking the wrong person, physicists seeking to identify dark matter &mdash; the mysterious stuff whose gravity appears to bind the galaxies &mdash; may have been stalking the wrong particle. In fact, a particle with some properties opposite to those of physicists' current favorite dark matter candidate &mdash; the weakly interacting massive particle, or WIMP &mdash; would do just as good a job at explaining the stuff, a quartet of theorists says. Hypothetical strongly interacting massive particles &mdash; or SIMPs &mdash; would also better account for some astrophysical observations, they argue.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Physicists+Identify+Possible+New+Particle+Behind+Dark+Matter%3A+http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F31%2F1757253%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F31%2F1757253%2Fphysicists-identify-possible-new-particle-behind-dark-matter%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/31/1757253/physicists-identify-possible-new-particle-behind-dark-matter?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/31/1757253/physicists-identify-possible-new-particle-behind-dark-matter?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5914441&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4009c050/sc/38/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597099286/u/49/f/647410/c/35028/s/4009c050/sc/38/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597099286/u/49/f/647410/c/35028/s/4009c050/sc/38/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597099286/u/49/f/647410/c/35028/s/4009c050/sc/38/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597099286/u/49/f/647410/c/35028/s/4009c050/sc/38/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597099286/u/49/f/647410/c/35028/s/4009c050/sc/38/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597099286/u/49/f/647410/c/35028/s/4009c050/sc/38/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597099286/u/49/f/647410/c/35028/s/4009c050/sc/38/a2.htm""><img src=""http://da.feedsportal.com/r/211597099286/u/49/f/647410/c/35028/s/4009c050/sc/38/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597099286/u/49/f/647410/c/35028/s/4009c050/sc/38/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/v_zKWauXq-M"" height=""1"" width=""1""/>"
Pledge signed to protect threatened NZ bird (APN),http://news.feedzilla.com/en_us/stories/science/407008511?client_source=api&format=json,"Commercial and recreational fishers from the Hauraki Gulf have joined
conservationists in a landmark effort to save a threatened species of
seabird.Representatives from the fishing industry, government, environmental
groups and...

"
Political Memo: Why Republicans Keep Telling Everyone They’re Not Scientists (NY Times),http://news.feedzilla.com/en_us/stories/science/407378212?client_source=api&format=json,"The refrain is a stopgap between two politically untenable positions: the
denial of climate change and the embrace of policies to address it.

"
Qualcomm Begins Contributing To Reverse-Engineered Freedreno Linux Driver,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/MG6_DTlLqJk/story01.htm,"An anonymous reader writes: For over two years there's been a Freedreno driver project that's been reverse-engineering Qualcomm's Adreno graphics hardware. Freedreno consists of both a user-space Gallium3D driver providing OpenGL / OpenGL ES support and a DRM/KMS kernel driver to replace Qualcomm's open-source kernel driver designed just around Android's needs. The community-based, reverse-engineering Freedreno driver project is finally paying off and gaining critical momentum with Qualcomm now contributing to the driver. QuIC through the Aurora Forum provided Adreno A4xx hardware support to the Freedreno MSM kernel driver.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Qualcomm+Begins+Contributing+To+Reverse-Engineered+Freedreno+Linux+Driver%3A+http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F10%2F31%2F2035220%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F10%2F31%2F2035220%2Fqualcomm-begins-contributing-to-reverse-engineered-freedreno-linux-driver%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/10/31/2035220/qualcomm-begins-contributing-to-reverse-engineered-freedreno-linux-driver?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/10/31/2035220/qualcomm-begins-contributing-to-reverse-engineered-freedreno-linux-driver?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5914919&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/400a76fa/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597079389/u/49/f/647410/c/35028/s/400a76fa/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597079389/u/49/f/647410/c/35028/s/400a76fa/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597079389/u/49/f/647410/c/35028/s/400a76fa/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597079389/u/49/f/647410/c/35028/s/400a76fa/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597079389/u/49/f/647410/c/35028/s/400a76fa/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597079389/u/49/f/647410/c/35028/s/400a76fa/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597079389/u/49/f/647410/c/35028/s/400a76fa/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/211597079389/u/49/f/647410/c/35028/s/400a76fa/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597079389/u/49/f/647410/c/35028/s/400a76fa/sc/21/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/MG6_DTlLqJk"" height=""1"" width=""1""/>"
